frame_path,label,confidence,notes,annotator
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_008177.png,other,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_008297.png,us,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_008373.png,other,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_008848.png,other,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_008905.png,other,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_009075.png,other,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_009123.png,other,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_009218.png,us,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_009278.png,us,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_009332.png,us,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_009426.png,us,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_009846.png,us,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_009904.png,us,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_009939.png,us,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_010197.png,us,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_010353.png,other,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_010537.png,us,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_010618.png,other,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_010815.png,other,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_011079.png,other,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_011284.png,other,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_011389.png,us,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_011469.png,other,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_011621.png,,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_011883.png,,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_011908.png,,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_011956.png,,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_012173.png,,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_012240.png,,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_012278.png,,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_012563.png,,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_012627.png,,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_012943.png,,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_013377.png,,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_013792.png,,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_013859.png,us,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_014063.png,other,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_014140.png,us,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_014217.png,other,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_014286.png,us,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_014332.png,us,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_014388.png,other,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_014477.png,us,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_014529.png,other,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_014579.png,other,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_014885.png,other,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_015124.png,other,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_015186.png,other,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_015233.png,other,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_015312.png,us,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_015410.png,us,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_015626.png,us,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_015752.png,us,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_015807.png,us,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_017491.png,other,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_017674.png,other,1.0,,Kevin
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/triumph_des_willens/frame_019116.png,other,1.0,,Kevin
