frame_path,label,confidence,notes,annotator,timestamp
data/frames/hans_westmar/frame_002498.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T13:59:18.194585
data/frames/hans_westmar/frame_002724.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T13:59:18.787965
data/frames/hans_westmar/frame_002975.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T13:59:18.920136
data/frames/hans_westmar/frame_004555.png,neutral,0.5,Neutral/Ambiguous - manually annotated,Felix,2026-03-10T13:59:20.760172
data/frames/hans_westmar/frame_004959.png,neutral,0.5,Neutral/Ambiguous - manually annotated,Felix,2026-03-10T13:59:21.950852
data/frames/hans_westmar/frame_005706.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T13:59:24.685083
data/frames/hans_westmar/frame_005949.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T13:59:25.081654
data/frames/hans_westmar/frame_006199.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T13:59:26.365897
data/frames/hans_westmar/frame_007101.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T13:59:27.365786
data/frames/hans_westmar/frame_007229.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T13:59:27.995606
data/frames/hans_westmar/frame_009649.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T13:59:28.624030
data/frames/hans_westmar/frame_010501.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T13:59:29.126044
data/frames/hans_westmar/frame_010948.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T13:59:31.276664
data/frames/hans_westmar/frame_012112.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T13:59:31.892819
data/frames/hans_westmar/frame_012301.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T13:59:32.953232
data/frames/hans_westmar/frame_012601.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T13:59:33.471039
data/frames/hans_westmar/frame_012945.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T13:59:34.462882
data/frames/hans_westmar/frame_013247.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T13:59:35.090724
data/frames/hans_westmar/frame_013456.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T13:59:35.587748
data/frames/hans_westmar/frame_013743.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T13:59:35.898133
data/frames/hans_westmar/frame_013861.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T13:59:36.872466
data/frames/hans_westmar/frame_014024.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T13:59:38.968319
data/frames/hans_westmar/frame_014154.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T13:59:39.442590
data/frames/hans_westmar/frame_014170.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T13:59:39.829459
data/frames/hans_westmar/frame_014281.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T13:59:40.358852
data/frames/hans_westmar/frame_014320.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T13:59:40.700668
data/frames/hans_westmar/frame_014470.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T13:59:41.747358
data/frames/hans_westmar/frame_014804.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T13:59:43.165990
data/frames/hans_westmar/frame_014827.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T13:59:44.263444
data/frames/hans_westmar/frame_015112.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T13:59:45.671253
data/frames/hans_westmar/frame_015134.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T13:59:46.055139
data/frames/hans_westmar/frame_015151.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T13:59:46.395461
data/frames/hans_westmar/frame_015315.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T13:59:47.111728
data/frames/hans_westmar/frame_015400.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T13:59:47.676744
data/frames/hans_westmar/frame_015694.png,neutral,0.5,Neutral/Ambiguous - manually annotated,Felix,2026-03-10T13:59:49.033110
data/frames/hans_westmar/frame_015717.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T13:59:51.837624
data/frames/hans_westmar/frame_016150.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T13:59:54.562338
data/frames/hans_westmar/frame_016297.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T13:59:55.640199
