frame_path,label,confidence,notes,annotator,timestamp
data/frames/triumph_des_willens/frame_008177.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:35:43.752163
data/frames/triumph_des_willens/frame_008297.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:35:44.462303
data/frames/triumph_des_willens/frame_008373.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:35:45.747344
data/frames/triumph_des_willens/frame_008848.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:35:48.113422
data/frames/triumph_des_willens/frame_008905.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:35:49.427050
data/frames/triumph_des_willens/frame_009075.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:35:50.925488
data/frames/triumph_des_willens/frame_009123.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:35:51.558283
data/frames/triumph_des_willens/frame_009218.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:35:52.802321
data/frames/triumph_des_willens/frame_009278.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:35:53.529389
data/frames/triumph_des_willens/frame_009332.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:37:38.780324
data/frames/triumph_des_willens/frame_009426.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:37:39.553175
data/frames/triumph_des_willens/frame_009846.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:37:40.456680
data/frames/triumph_des_willens/frame_009904.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:37:40.932988
data/frames/triumph_des_willens/frame_009939.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:37:41.607018
data/frames/triumph_des_willens/frame_010197.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:37:42.156788
data/frames/triumph_des_willens/frame_010353.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:37:43.008928
data/frames/triumph_des_willens/frame_010537.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:37:43.659942
data/frames/triumph_des_willens/frame_010618.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:37:45.003256
data/frames/triumph_des_willens/frame_010815.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:37:46.500241
data/frames/triumph_des_willens/frame_011079.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:37:47.293375
data/frames/triumph_des_willens/frame_011284.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:37:48.146145
data/frames/triumph_des_willens/frame_011389.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:37:49.770040
data/frames/triumph_des_willens/frame_011469.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:37:51.957636
data/frames/triumph_des_willens/frame_011621.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:37:53.843691
data/frames/triumph_des_willens/frame_011883.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:37:55.669836
data/frames/triumph_des_willens/frame_011908.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:37:56.991627
data/frames/triumph_des_willens/frame_011956.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:37:57.987141
data/frames/triumph_des_willens/frame_012173.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:37:58.714597
data/frames/triumph_des_willens/frame_012240.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:38:00.801296
data/frames/triumph_des_willens/frame_012278.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:38:01.807315
data/frames/triumph_des_willens/frame_012563.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:38:02.659104
data/frames/triumph_des_willens/frame_012627.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:38:03.332778
data/frames/triumph_des_willens/frame_012943.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:38:04.261085
data/frames/triumph_des_willens/frame_013377.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:38:05.034318
data/frames/triumph_des_willens/frame_013792.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:38:05.742606
data/frames/triumph_des_willens/frame_013859.png,neutral,0.5,Neutral/Ambiguous - manually annotated,Felix,2026-03-10T16:38:09.177620
data/frames/triumph_des_willens/frame_014063.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:38:14.712977
data/frames/triumph_des_willens/frame_014140.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:38:15.804869
data/frames/triumph_des_willens/frame_014217.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:38:21.177551
data/frames/triumph_des_willens/frame_014286.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:38:22.996613
data/frames/triumph_des_willens/frame_014332.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:38:48.081004
data/frames/triumph_des_willens/frame_014388.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:39:00.494629
data/frames/triumph_des_willens/frame_014477.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:39:02.036971
data/frames/triumph_des_willens/frame_014529.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:39:02.767207
data/frames/triumph_des_willens/frame_014579.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:39:03.188738
data/frames/triumph_des_willens/frame_014885.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:39:04.628650
data/frames/triumph_des_willens/frame_015124.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:39:05.183679
data/frames/triumph_des_willens/frame_015186.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:39:06.059964
data/frames/triumph_des_willens/frame_015233.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:39:06.385881
data/frames/triumph_des_willens/frame_015312.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:39:06.729656
data/frames/triumph_des_willens/frame_015410.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:39:07.150570
data/frames/triumph_des_willens/frame_015626.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:39:07.848876
data/frames/triumph_des_willens/frame_015752.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:39:15.981863
data/frames/triumph_des_willens/frame_015807.png,us,1.0,Friend/Us - manually annotated,Felix,2026-03-10T16:39:16.548491
data/frames/triumph_des_willens/frame_017491.png,neutral,0.5,Neutral/Ambiguous - manually annotated,Felix,2026-03-10T16:39:30.020842
